"Love the website and tutorials! High-quality content 👌",positive
"There is no instruction on PHP Programiz on the website, so do instructions on it",imperative
"Very easy to follow, thanks for explaining!",positive
"Very well explained! Thank you for great work.Can't wait for the upcoming videos.",positive
"Does your app have lessons from your videos or how does it work",interrogative
"Great work! Keep up the spirit and this channel will grow very soon.",positive
"The way you explain ❤️",positive
"sir I am facing a problem when I wrote a code same as yours I got the name true is not defined so when I treated true as a attribute as true=""pass"" and false= ""failed "" then it worked.",positive
"Sir , you explain really well. Can you please explain tuple slicing ?",interrogative
"You are doing such a great work by helping us in learning python and with such an ease. Keep it up and wish you a great success!!!",positive
"thank you  very much",positive
"very nice explanation",positive
"the clearest and most well-explained video on classes on YouTube! Keep up the good work man!",positive
"Dude I like the way you are maintaining programs in website😍",positive
"👍👍👍👍",positive
"Waiting eagerly",positive
"Hey guys! We had to remove yesterday's video because of audio issues. This is a re-upload of the same video (with audio issues fixed). Enjoy!!!",corrective
"It is here!!!",positive
"I was waiting for it",positive
"You got 1 more subscriber..❤️",positive
"Amazing playlist",positive
"thanks",positive
"I have a game about quizzes how do u suggest keep the answers to each question I need help!",interrogative
"Very helpful - with clear examples.  Thank you.",positive
"great explanation",positive
"your videos literally very gr8 and easy to understand, but u know that from the last two videos u r saying a sub to the channel would be awesome/ magnificent which literally sounds like @mrwhostheboss😀😀",positive
"You teaches well. Great.",positive
"I literally watched his whole series in about 2 days, what an amazing channel..",positive
"Learning python with you is the time I enjoy the most! You make it very interesting. Please it would be great if you also make vids on c++",imperative
"You make learning python so easy.Can you please also make videos on c++",interrogative
"I know python program then what I do",interrogative
"Haa sir, everything is object in python, I am learning python by using programiz website. 😊",positive
"I want to learn about how to make bar graphs, use colour for different bar graphs, bar width and pie chart and other related please make a video on it",imperative
"Hi, how can I contact you",interrogative
"Just brilliant! I have understood everything as a complete beginner. Thank you!",positive
"class polygon():     def __init__(self, sides):         self.sides = sides          def display_info(self):      print(""the polygon is a two dimensional shape with straigt lines"")      def get_perimeter(self):     perimeter = sum(self.sides)     return perimeter      class triangle(polygon):     def display_info(self):         print(""the triangle is three sides of edges"")  class quadlilateral(polygon):     def display_info(self):         print(""the quadlilateral is four sides of edges"")       t1 = triangle([3,4,5]) perimeter = t1.get_perimeter() print(""The perimeter is"", perimeter)  here showed that the triangle has get_perimeter attributes, but I can't fix the error. Can u please help me?",interrogative
"Simple explanation , thanks...",positive
"Please make videos on Multiple Inheritance and Operator overloading as well",positive
"Respect your content 😊😊",positive
"great explanation",positive
"10:11 why comma and not dot??",interrogative
"Programiz is a good place to learn.   Thanks a lot for your help",positive
"Which text editor do you guys use?😀 #askprogramiz",interrogative
"waiting for abstraction and encapsulation #askprogrammiz",imperative
"I'm using Programiz to learn for my high school final CS exams - thank you so much for creating this amazing project! (and to other members of the team, of course!)",positive
"Thanks for all your info truly amazing....Bless up and keep up the Great Work....",positive
"What is this class... when will u start Python modules??",interrogative
"from where can i download this app??",interrogative
"Was hoping you would teach how to import modules from other folders/packages. This was only a waste of time.",negative
"The best tutorial I found as a beginner, rlly gud",positive
"Very good, simple, and clear videos. Can we override the built-in module? Just I tried your calculator.py to math.py. Then included in main.py. Got the compilation errors as expected.",interrogative
"great explanation",positive
"Pro add Arabic language can you do that? In all videos",interrogative
"You are great bro The content is very informative",positive
"Awesome channel",positive
"Loving the helpful tutorials. Have been learning C/C++ via your site and it has to be one of the clearest, most helpful and best explained written content out there!",positive
"You deserve much more subscriber.",positive
"Your Website is Diamond For learning python... ❤💎 Thank-You for the Website Sir.. I'm  came on your YouTube channel to comment you😅",positive
"Mentioned mobile app is not working for IOS ... otp is not working",negative
"One dislike, one kill. 🐱‍👤",miscellaneous
"Thanks really well explained",positive
"I am using Python 3.8 version for the examples and exercice provide you. At this example, i get this error: >>> number = 3 >>> if number > 3.5: ... pass   File ""<stdin>"", line 2     pass     ^ IndentationError: expected an indented block >>>  I don't get what is wrong.",negative
"Best of luck. Love from BANGLADESH.",positive
"19th viewer",miscellaneous
"How to do a file calling program in this online ide",interrogative
"Thank you for theis series",positive
"Pls do similar tutorials on C/c++",imperative
"Your site is a blessing..... Then you make this... I'm out of words to thank you",positive
"Which is best to learn python deeply(Your tutorials in YouTube or your website tutorials)please tell sir",interrogative
"very nice",positive
"Playlist of python is simply awesome . Just add videos on all topics as fast as possible .Thanks for such a great content .",positive
"Thanks",positive
"Thanks a lot for this video. I really learned a lot.",positive
"I just wish that your 13k turns to 1.3m subs 😉Btw, sir, can you please make a video on the seek and tell method. Especially, how does it count the characters and EOLs in tell method?",interrogative
"Hey bud, first wanna say thanks for these videos. Super helpful! But I'm hitting a snag with opening .txt files atm. I'm using Jupyter, and apparently it doesn't work the same as what you are using. Got any advice on that? Thanks again!",interrogative
"Thank you so much. It was really helpful.",positive
"Very good video. Thanks!",positive
"Thank you very much ~!",positive
"FileNotFoundError: [Errno 2] No such file or directory",negative
"programiz app and website are awesome and this channel is providing to get the learnt things easier . thank you",positive
"thx man you are the best",positive
"Bro your programiz website not opening.. Please help meI'm learn python past one month in your website. These two days not opening.. What can I do..",imperative
"I really enjoy your videos, and I hope that your channel continues to grow. I just subscribed, and it's amazing to see that we have a very similar passion for teaching others to code on Youtube.",positive
"Awesome video, keep up the great work! :)",positive
"Your videos are really so great",positive
"Just wondering what software you used to make and edit the script. I use pycharm and am wondering if this software is better but I don't know the name of it.",interrogative
"Thanks For This Premium Quality Content 😀. Can You Please Build A Course on ""Data Science Using Python""?It's a request 🤗",interrogative
"Sir I am using Pycharm Community.When I try to change directory I receive this errorSyntaxError: (unicode error) 'unicodeescape' codec can't decode bytes in position 2-3: truncated \UXXXXXXXX escapeAnd when i try to rename a directory it showsFileNotFoundErrorplease tell me any solution.",imperative
"how could i save 50 different groups of files to their won directory?",positive
"Pls make video of python libraries like numpy pandas matplotlib cv2",imperative
"thanks a lot! super good explanation to me :)",positive
"great explanation",positive
"great explanation",positive
"Hi,kindly make a video  on web scraping with python using bs4 and request library .and thanks for your videos it really help  me alot.",imperative
"Make tutorials on machine learning with python....regression and clustering",imperative
"Biggest fan from Tanzania. Well done buddy",positive
"Love your app",positive
"NICE",positive
"You are just too good ;-;",positive
"Fantastic video. I like the cadence you use to teach the concepts. Kudos.",positive
"Hello,I am confused about the implementation of the custom iterator, you never used the __iter__ function to ""initialize"" the iterator as you would with the built in iter() function, and the custom __iter__ function doesnt return an iterator but an Even object.Also it compiled fine after removing the __iter__ function, i tought it was mandatory to have implemented the __iter__ function ?otherwise clear explanation",negative
"This it's a great explanation, you are amazing",positive
"Nice explanation",positive
"great explanation",positive
"Will you teach us about multi-threading or multi-processing? :D",interrogative
"sir , are u planning to make vids or tutorial on assembly ?",interrogative
"Awesome video, keep up the amazing work! :)",positive
"a python god",positive
"Superb",positive
"Sir in ur programiz.com website python course is complete course ?Because I completed the course and now I thinking what next?",interrogative
"Every time new thigs avalabe this chhanel",positive
"First here",positive
"1:00:00 This end-to-end walkthrough trains a logistic regression model (binary classification and not a regression) using the tf.estimator API. The model is often used as a baseline for other, more complex, algorithms.I guess it is not a regression problem but it is the classification problem",corrective
"old AI: humans make all the rules new AI: AI creates the rules based on some human rules",miscellaneous
"3:06:00",miscellaneous
"Tim: I have horrible handwriting Me: you think yours is bad",miscellaneous
"Thank you for your generosity",position
"1:25:00",miscellaneous
"often i found that those wo work in ai do not make web applications and other stuff how come you are involved int those stuff so much and still got the expertise in ai/ machine learning and tensorflow, that is why i felt inside that this course is just meant to give a course and better value would be provided with someone who focuses only on ai / ml and not everything",interrogative
"Straight heat. Thanks Tim!",positive
"thanks you helped me a lot",positive
"Professional and clear explanations! Definitively one of those must-watch videos for TF. Amazing job, dude. Greetings from Italy 🇮🇹 !",positive
"This is massive. This is massive.",positive
"Please put caption for your videos, Thanks",positive
"In the first example, about the titanic, won't it be a better idea to use a DecisionTreeClassifier as you have many features. I used the DecisionTreeClassifier of the sklearn module and got an accuracy of 96.7, compared to an accuracy of 58.3 with LinearRegression. Then again, Im only a beginner at machine learning so please correct me if I'm wrong.",imperative
"Is this good enough for tensor certification?",interrogative
"Thanks Tim for great effort....I had learned lot from u..... One request can post tutorial videos for how to connect Deep learning model to hardware..or how to use serial library",imperative
"fare = the money paid for the transport",miscellaneous
"at 1:10:59 he fitted best fit line not the plane in 3d graph in linear regression algorithm RIP mathematics.😥😥",negative
"You are the best teacher mate ... best of the best",positive
"Man, in anaconda3 version 2020.02 I can't use import.tensorflow.compat.v2.feature_column as fc. I install tensorflow using pip in my machine so, I kind of asumed that was the problem. But right now, after doing some research I have no idea what cuold be the failing so please, if you help me I'll be very greatfull.",imperative
"I am interested in learning this but i think its a bit too soon for me because all i know is python basics some vector algebra and thats it. Could someone please guide me as to what to do first so i could understand this better",interrogative
"The code you use at the end of the classifcation model around 2:14:14 to insert the values and get the prediction, is it possible to do that same code for a dnnregressor?",interrogative
"thank you soso much! Amazing video!",positive
"after watching 7 hours of awesome course, i can with 1000% certainty, what makes Machine learning difficult is python itself, it's a god awful fucking language, horrible syntax, too simple to the point of everything is ambiguous, dynamic typing is another bullshit that makes porting it successfully to C# or Java a fucking nightmare",negative
"good work man",positive
"I'm preparing for Google's Tensorflow Specialization Exam from this video. Sue me!",miscellaneous
"32:30 felt o unreal to be told to click the link in the description without being sold anything",miscellaneous
"I did this in google colabratory and tenserflow worked great.",positive
"40 minutes in, why are you explicitly specifying data types when creating tensors? Any special reason for that,  in the examples they have on google they mostly omit this if the default datatype is what they need?",interrogative
"I'm following this on sublimetext editor and when I try to train the linear_est it gives me this what could be the problem?",interrogative
"OMGWTFLOL?! Google Colabratory is fucking dope!! If nothing else, this video introduced me to that! 👍",positive
"I was reading about sklearn and theres a scale function that bugs me i think the index i j are swapped i feel like you need to reshape with -1 or something",miscellaneous
"Thanks for your great Course, followed the whole couse with taking notes and tweeking/playing with your .ipynb's. Has been over a week now since i started and finished Today with much  greater understanding of TF and machine learning in general. I hope i can use this for my project. Big thanks for your time and effort man.",positive
"Noob question how do i see the class definition data like tab button or dir(cv2) on colab.science.google",interrogative
"Great Video (even if i havent finished it yet)! The example in 1:00:10 is NOT regression is Classification. You have 2 classes (survived or not) and you try to classify the passengers. In other words, the result would always be a probability, you cannot use the same methodology to predict the age, for example .",corrective
"@50:35 the shape explanation is wrong. You have a 2 by 2 shape for the rank2 variable because you have 2 elements in 2 lists/arrays, not because you have 2 elements in each of the lists (i.e. you could have 2 elements in 3 lists and have a 3 by 2 shape).",corrective
"Tim I had a question on the RNN play I was seeing negative probability did your model need the sigmuid function?",interrogative
"43:28 Physics: a tensor is something that transforms like a tensor",miscellaneous
"I followed every step but tf.Session doesnt exists. I read a couple things on the internet and it was replaced. But I don`t know how to use the new form. can you help?",interrogative
"chapters would be nice :)",positive
"shouldn't n_siblings_spouses be in numeric columns?",interrogative
"thanks! great content!!",positive
"When creating the model for the first RNN example, I had to downgrade to Numpy version 1.19.5 to fix error ""Cannot convert a symbolic Tensor (lstm_2/strided_slice:0) to a numpy array. This error may indicate that you're trying to pass a Tensor to a NumPy call, which is not supported"" Just a heads up :) (I'm using a self-hosted jupyter notebook not Google colab)",miscellaneous
"59:20 we have 125 of 5 vectors not 5 vectors of 125",positive
"00:04:00",miscellaneous
"Would you mind adding subtitle to your video?",interrogative
"Tech with Tim is one of the best programming teachers. And gonna be honest, if he creates a in person school for coding he will be rich and help noobs like me at coding.",positive
"anybody here knows how to initialize parameters and biases in CNN ?",interrogative
"parch - maybe level of dehydration?",interrogative
"Could you add English subtitles to this video?",interrogative
"Is real time object detection included in this course??",interrogative
"Is Object detection included in this course??",interrogative
"Thanks man",positive
"you are doing great job and we are very proud and happy for this love from india",positive
"great job! really well spoken and explained! Thanks a ton man!",positive
"The agent looks like he is peeing at 26:30",miscellaneous
"IT IS DATA NOT DAAAAAATA awdawdawsawswas triggered xD",corrective
"1:43:39 I don't really see the use of make_input_fn.  You could just use one input_function with different arguments for test and train.",imperative
"This has been very helpful. Thankyou .",positive
"Thanks a lot for your effort! Great tutorial!",positive
"Not sure if it is already discussed or not. At 3:37:00 you updated the model by running the same cell for multiple epochs. There the previous model got updated and thus accuracy improved. Not that, with less epoch the accuracy is high. Thanks :)",positive
"This is pure gold ❤️",positive
"55:22",miscellaneous
"30:08",miscellaneous
"Module 'tensorflow' has no 'version' member: import tensorflow as tf print() print(tf.version.VERSION) *aspect *With the exception of Variable all these tensors are immutable",miscellaneous
"Horrible",negative
"10:07 dont mind me just reminding myself",miscellaneous
"19:53",miscellaneous
"Thank you so much for your work and dedication!",positive
"I wish there were English subtitles.",imperative
"Thank you Tim",positive
"Tysm ❤️",positive
"For people wanting to understand the basic idea behind Neural Networks, 3BlueOneBrown's video is a nice addition to your introduction! It helped me understand the topics and coding Tim discussed a lot better",positive
"This is gold! Thank you so much",positive
"Congrats for your video!",positive
"Hmm, very deep. A y label called 'x' and an x label called 'y'. LOL, I really loved the video btw, I watched it until the end!",positive
"TIME STAMP: ⌨️ Module 1: Machine Learning Fundamentals (00:03:25​) ⌨️ Module 2: Introduction to TensorFlow (00:30:08​) ⌨️ Module 3: Core Learning Algorithms (01:00:00​) ⌨️ Module 4: Neural Networks with TensorFlow (02:45:39​) ⌨️ Module 5: Deep Computer Vision - Convolutional Neural Networks (03:43:10​) ⌨️ Module 6: Natural Language Processing with RNNs (04:40:44​) ⌨️ Module 7: Reinforcement Learning with Q-Learning (06:08:00​) ⌨️ Module 8: Conclusion and Next Steps (06:48:24​)",miscellaneous
"Ai Is A mArBlE sOrTeR",miscellaneous
"The video don't have subtitles, i'm learning english but also I want learning machine learning. :(",negative
"dataframe.iloc will work",miscellaneous
"print(tf.__version__)",miscellaneous
"great work bro.",positive
"how dare you bring up tests while I'm coding instead of doing my schoolwork :(",interrogative
"I'm getting Illegal instruction (core dumped) error. Does anyone know how to fix it?",interrogative
"Hi, I get this error in the RNN play generator on executing this code cell : https://colab.research.google.com/drive/1ysEKrw_LE2jMndo1snrZUh5w87LQsCxk#forceEdit=true&sandboxMode=true  checkpoint_num = 10 model.load_weights(tf.train.latest_checkpoint(checkpoint_dir)) model.build(tf.TensorShape([1, None]))  AttributeError: 'tensorflow.python._pywrap_checkpoint_reader.Checkp' object has no attribute 'endswith'.   Using : model.load_weights(tf.train.latest_checkpoint(checkpoint_dir)) model.build(tf.TensorShape([1, None]))  works,  but the other block of code doesn't.   Has anyone resolved this?",interrogative
"GOOGLE COLLAB ITS ALMOST WORTH BEING TRACKED EVERYWHERE ONLINE",miscellaneous
"youre my father",positive
"Social credits are my form of reward in reinforcement learning.",miscellaneous
"Timestamp for me: 6:30:00",miscellaneous
"1:59:00",miscellaneous
"Your course is great, but ""I don't know what fare stands for"" blew my mind. Maybe it's a generational thing? Fare is a worse that I thought was still used but maybe I'm wrong. The price for passage is the fare.",interrogative
"No , subtitles , PLZZ add",imperative
"I'm confused with the dataset chosen for linear regression. We are predicting whether a person survived or not which should be classification problem, in this tutorial and as well as on tensorflow website its defined as linear regression problem. Can anyone please help me understand?",interrogative
"Thanks be to God for letting you share this with the rest of us. Kudos for all the hardwork that you had invested in this course. God speed, Tim! We appreciate your series.",positive
"great course man, best one by far that I have seen on Tensorflow",positive
"I did not expect Tim here 😂",negative
"I got SO frustrated trying to install TF I ended up switching to pytorch instead. Installed and working in 30 minutes.",negative
"Wonderful Job dear. God Bless!",positive
"Did not understand much after 1h 20min. Seems like everything is too abstract",negative
"thank you so much",positive
"hey guys when training model i have 9% accuracy and the same parameters in the video MODULE 4. some HELP please",imperative
"I think that a really good example of how rectifier functions can apply might be the way that StatQuest explains Support Vector Machines. By the way your explaining it it sounds like they ave a similar application and means of working. It also seems very analogous to Pythagorean Theorem. By squaring (taking into a higher dimension) some values you are able to find relationships that would have been impossible to see otherwise.",miscellaneous
"I installed tensorflow (using the standard conda install tensorflow) on spyder/anaconda, but running print(tf.__version__) says it's v1.14? Any idea how to update that since it's supposed to be v2.x?",interrogative
"1:19:58 why I can't access the googleapis? 404 not found",interrogative
"I just don't know how to thank you ALL YOUR EFFORT on doing that video! All the content and the explanation! It's just mind blowing! I am eternally grateful!",positive
"Can I watch this tutorial if I've moderate experience in ML?",interrogative
"Hey, how good in python do I have to be to understand the video?",interrogative
"Well done the vid is awesome but your voice a little bit low",negative
"Is that a robot taking?",interrogative
"Please make a video on Keras",imperative
"day 1: Leaving at 01:01:00 Prob will comeback later after some break",miscellaneous
"Why does he look like Connie from Attack On Titan",interrogative
"good work",positive
"Day: 1 Time I Left Off On: 1:28:44",miscellaneous
"*ignore just for me*  40:00",miscellaneous
"Just to know where I am (ignore this): 01:17:05",miscellaneous
"Thank you for a great video. I am new to Python and Tensorflow. I followed your Linear regression section and is quite successful using data generated from my trading software, and I get a good accuracy using my train data set and eval data set. My question is. How do I save the trained model and use it once I have a new set of features.",interrogative
"ok,  I got a question under linear regression. At the end of the part, over the google colab, there is a code which drawing a graph, code : probs.plot(kind='hist', bins=20, title='predicted probabilities') The x-axis and y-axis refers to what value? Is it Y-axis refer to 'age' and X-axis refer to the 'probability of survival'?",interrogative
"thank you :)",positive
"Simple question can a 10 year old 5th grader do this without knowing ""basic calculus""?",interrogative
"90% stolen code i like this guy",positive
"in 1:25:30 you say that  ""Name"" says wether a person has survived or not. This doesn't seem to be true. When you do ""dftrain.loc[2]"" ""Name"" is 2. Also it can't be true since we deleted the column from our dataframe. ""Name"" just tells you the index of the row. In this example the first one.",corrective
"1:02:43 2:01:44",miscellaneous
"Very informative, thank you Tim.",positive
"I'm running into certificate issues. I guess I can just get the titanic data from other sources, but i also want to figure out what is causing the ssl certificate issue",miscellaneous
"Business Opportunity in Ruvol I have invented a Board Game [still unpublished and not yet out in the market] that I believe is guaranteed to be as challenging and exciting as CHESS.  I called it “RUVOL.”   It is my hope that one day Ruvol may surpass chess as the “Number One Board Game in the World.”  The weakness of chess is it always starts in fixed positions that the opening moves become “memorizable.”  In fact, not a few have so mastered the moves that they can play against their opponents “blindfolded.”  It is for this very reason that the great Bobby Fischer introduced his so-called “Fischer Random Chess,” where the starting position of the pieces is “randomized” to make the memorization of openings impracticable.  Fortunately, it is also for this reason that I invented Ruvol where “every game” has been calculated to be a challenging one to play. HOW IS RUVOL PLAYED and HOW YOU CAN MONETIZE IT?  I detailed everything in my YouTube video.  Here is the link:  https://www.youtube.com/watch?v=jcqth0m3-R0  BIG MONEY POTENTIAL IN RUVOL!  It is worthwhile to note that the people who play chess will be the same people who will play Ruvol.  In my Google search, I learned there are around 800 million chess players in the world.  Even just a small percentage of these 800 million is good enough to earn big money from Ruvol either as an ONLINE GAME BUSINESS or as a PHYSICAL PRODUCT DISTRIBUTOR.  You may contact me at:  rodolfovitangcol@gmail.com.     Thanks and God bless!   RODOLFO MARTIN VITANGCOL The Ruvol Inventor",miscellaneous
"Ill never understand why people dislike stuff like this...",positive
"Nice vid",positive
"Thanks man!",positive
"If the Titanic sunk today:  Oh, so we're near icebergs?  I suddenly feel like I should identify as female today...",miscellaneous
"Shouldn't it be a surface for 3d linear regression?",interrogative
"do u need math for this??",interrogative
"At 1:28:18, why is it for CLASS it's dftrain['class'], but for AGE it's dftrain.age?",interrogative
"Really good explanation",positive
"thank you so muuuuuuuuuuuuuuuuuuuch both tim and freecodecamp, i literally loved  every second of this course",positive
"I also post a lot of videos like this 70547",miscellaneous
"⌨️ Module 1: Machine Learning Fundamentals (00:03:25) ⌨️ Module 2: Introduction to TensorFlow (00:30:08) ⌨️ Module 3: Core Learning Algorithms (01:00:00) ⌨️ Module 4: Neural Networks with TensorFlow (02:45:39) ⌨️ Module 5: Deep Computer Vision - Convolutional Neural Networks (03:43:10) ⌨️ Module 6: Natural Language Processing with RNNs (04:40:44) ⌨️ Module 7: Reinforcement Learning with Q-Learning (06:08:00) ⌨️ Module 8: Conclusion and Next Steps (06:48:24)",miscellaneous
"completely useless course, just go do projects",negative
"1:26:14",miscellaneous
"suppose I am not interested in Deep Computer Vision - Convolutional Neural Networks. can I skip it and go to NLP?",interrogative
"Great work! Thank you for your time.",positive
"3:30",miscellaneous
"3:30",miscellaneous
"Hey guys, I would like to ask a general question here. As ML is meant to find the ""Rule"" for us based on tons of example fed in to the model, does it mean it's actually not quite important to know the ""equation"" the model has figured out for us? or do we have any way to check out the equation that the model is using?",interrogative
"When a professor says ""don't memorize"" you should probably memorize it",imperative
"I'm pretty sure fare is the cost of the passenger's ticket in the dataset",miscellaneous
"thanks a lot! you did a great work.",positive
"This course is exactly what I need but can you please, add subtitle even It could be automatic in english",interrogative
"32:001:30:302:17:00",miscellaneous
"1:41:07     Well I suppose they've to add this function as an external command in tensorflow v.3.0 would be greatly helpful",miscellaneous
"Videomark21:32",miscellaneous
"Dont mind me, just saving my progress 18:15 1:12:10 1:38:00 1:56:00 2:07:27",miscellaneous
"Thank you for this course!",positive
"1:39:40 - You can now run a callback with Keras to make check points and revert back to a model checkpoint before overfitting occurred. https://keras.io/api/callbacks/model_checkpoint/",miscellaneous
"Each 10 minutes of your speech, take me 3 hours front of my pc... You know!!!... Thanks a lot!...Take care.  bYe.!",positive
"FYI: Fare = How much the individual paid for thier ticket.",miscellaneous
"Hmmm, so Reinforced learning is basically many parallel Unsupervised learnings + each learning with Rewards for the next learning ? (Features being the enviroment data & the agent data) It seems like ""self-tweaking"", when you give it rewards. Very Interesing & great video, love it!",positive
"Stupid school cost 70k while i learn everything from youtube.",positive
"Checkpoint 01:54:00",miscellaneous
"Subtitles 😭",negative
"3:23:50 You can display the image in greyscale like this: `plt.imshow(train_images[0], cmap=""gray"")`",miscellaneous
"im missing something here. in the beginning we pop the survival,. how does tensorflow then know that we are talking about the survival? i dont even get the beginner stuff..",interrogative
"Your keyboard sounds so satisfying!",positive
"Oh, I just noticed that I gave this video a thumb up but I don't remember when. Need action!!!!",positive
"Holy crap Tim is the worst speller in the world",negative
"Please add the timestamps for different chapters",imperative
"Why do you have 3 extremely low-rez Deadpools on the wall behind you??? :DOn the serious note - your tutorials are extremely well done! Very professional! Please keep it up! :)",interrogative
"1:34:52 French town intensify",miscellaneous
"52:18 manual save",miscellaneous
"33:12 I didn't understand that. can someone please try to explain it to me?",interrogative
"You are insane man, keep up the good work",positive
"Hey uh... at 3:24:34, what is figure()? And why do we need to use plt.show() when we already have plt.imshow()?",interrogative
"1:02:09",miscellaneous
"Thank you TIm, great job!",positive
"the colab things are moved to trash! oh no!",negative
"Re: linear regression - 'Fare' must be what they paid for the ticket.",miscellaneous
"*precision :)",positive
"Hold up! I know you said you couldn't draw, but there's no excuse for that ""Pac Man"" !!",miscellaneous
"I'm getting a 'NameError: name 'suffle' is not defined' refering to the line ds = ds.shuffle( N ) tf.version <module 'tensorflow._api.v2.version' from  ...",negative
"Someone:  How good is the video? Me:  We will talk about it later.",interrogative
"This is brilliant Tim",positive
"I really appreciate your tutorial",positive
"Quick question -- I'm a little confused on how the first example was an example of Linear Regression.You used a few features to predict a y-value. Can linear regression use multiple features? Originally, I thought it only used one feature (for example, x) to predict a y value. In addition, I'm somewhat confused because it produces a binary/categorical result (0 or 1) instead of a numeric result that can have a range of values.Also, how can we confirm that the relationship is linear, especially if we're using categories to produce the results instead of a range of values?Let me know if that didn't make sense. Thanks for the tutorial!",interrogative
"watching at x2 speed, them he talk soo slow and repeats him self alot, otherwise nice tut",negative
"big thank you",positive
"Why is there no translation? I feel very painful.",negative
"Please add closed captions.",imperative
"the fare around 1:19:00 referred to the amount of money they paid to travel on the boat. A fare is a payment made for a trip.",miscellaneous
"Thanks foryour support!",positive
"Does anyone know how I can access the loss value of my neural network? I need to be able to print the value in a formatted string",interrogative
"Pleas make Russian subtitles",imperative
"1:43:30 why does it need to be a function inside a function, though? Can't this be reduced to a single function?",interrogative
"You said, epoch used to split big dataset into small one. but at 3:35:00 , you have 60k images dataset and each epoch processing 60k images. how??",interrogative
"1:19:00",miscellaneous
"Please English subtitle.",imperative
"Best ML course",positive
"Great tutorial on AI/ML.",positive
"This video is a rare gem!!! Thanks alot for these courses!!",positive
"tensorflow-rocm is a thing that (sort of) works now. FYI",positive
"I am getting a unsupported callable when  i try linear regression. Please help",imperative
"If you can take 7 hours to explain it I will take 7 hours to learn it",miscellaneous
"1:45:33",miscellaneous
"Just finished the tutorial, it's really well made and an amazing intro to ML concepts. I'm really excited to explore this further thankyou so much Tim.",positive
"if I for example try to make an algorithm for a bard game, i will probably use reinforced learning. But how to I reward it? Only winning should be a reward right? And how does training work? Do I have to run bot against bot and keep the better one? I cant find much about this subject",interrogative
"Everything was going fine! until he started messing with machine learning concepts, Now I am confused if I should continue or not.",negative
"For anyone who failed to install TensorFlow -> TensorFlow still has no support for 3.8.*, so download and install python 3.7.9 (Don't add to PATH!) and run ""pip install virtualenv"". Then restart your pycharm and create a new project. Choose ""virtual environment"" option instead of ""python interpreter"" and choose python 3.7 from the dropdown menu. Good luck.",positive
"👍",positive
"Timestamps for all the different core learning algorithms,Linear Regression  (01:00:00)Classification (01:54:00)K-Means Clustering (02:17:07)Hidden Markov Models (02:24:56)",miscellaneous
"Learning is something different than openionizing. Tim you are such a good teacher man.",positive
"Wouldn't logistic regression just need a fit() function? Why would an input function be necessary?",interrogative
"26:14 no bro, you did not haha",negative
"2:27:17",miscellaneous
"Thanks a lot",positive
"excellent",positive
"Whats audience retention for this video",interrogative
"It looks great but can't get TensorFlow to work on Windows 10 with AMD64 CPU. Fails due to dll not loading. Searched for a solution without luck. P.S. I don't have a suitable GPU, but relying on a CPU version.",negative
"Just started. Know nothing so can’t contribute yet but wanted to thank you for advancing humanity. You may have just given my life a purpose",positive
"1 15:00",miscellaneous
"imagine just showing this course to coders from the past and blowing their minds",miscellaneous
"This is epic",positive
"Couple of hours in and I feel like you don't really know what you're talking about. Maybe it's an uneducated impression but for most of the course it seems like you're just reading off of the documentation and whenever there's something more complex than basic python syntax that would warrant an explanation, you slap the ""not really gonna go into it, you can look it up yourself"" card.",negative
"subtitle would be great",positive
"Wonderful.  Great Thank you.",positive
"This guys is a real droid: not only he had a serif pic, he also kept teaching us non stop for 7 hrs with out even a flinch , he also taught me how to use Google's notebook (feels like I'm the agent in Google's environment sometimes)Thank you and do more of these please",positive
"If you get an error while importing this:    import tensorflow.compat.v2.feature_column as fcjust use this instead:import tensorflow._api.v2.feature_column as fc",miscellaneous
"This is one of the best tutorials ever.. Thank you so much for your hard work on this..  😍😍😍 I love the documents and the video explanation alot.. Many thanks to you.. Keep uploading more stuff on machine learning",positive
"Enviornment",miscellaneous
"guys  a moment please !!![ i installed tensorflow in my pycharm . but when i run the import  code it says no libcudart.so.10.1 ]    can anyone help me please . i am a starter in m.l",imperative
"Mean while my math class: explain why 20 / 17 = 1 + 3 / 17",miscellaneous
"what a course done by you tim  really thats off to you and your dedication towards teaching thanks a lot",positive
"Awesome video! Anyone knows how to set up the same autocompletion?",positive
"Hey bro pls make videos for ai and ml in stepwise please broo",imperative
"i can see you are a d4 player ;) whats your rating?",interrogative
"Awesome!!",positive
"I will have to answer myself... It seems that the tensorflow this guy is using is already old. In later versions there is no tensorflow.core.python, but only tensorflow.python...",miscellaneous
"This video is a must-watch for beginners getting into machine learning. I wish I had seen this video before. I have never got a better understanding of these topics and the differences between the terms AI, Machine Learning, etc. Thank you, sir, for your efforts.I am in class 12, and there is Linear Regression in Mathematics, but I haven't even thought that it can be used in ML also.",positive
"It's ""Environment"", but you are a god. I never thought I'd actually watch a 6 hours long video. Now my school's AI Teacher fears me. Thank you.",positive
"TL:DR Sorry if I missed it but the Intro notebook is different from video. Is there an updated copy?",interrogative
"Around 2:14:00 isdigit() will not really work. In you case it worked because you didn't enter an alphanumeric value as input.",miscellaneous
"Can you add subtitle",interrogative
